OrdenNum;Est_SC;F_Creacion;ETA;FechaLibera;Facility;SolCliente;DO;Est_DO;T_Orden;Ant_Est;Nuev_Est;DO;SC;Estado
116812028;400;2017-12-25 23:12:12;27/12/17;2017-12-25 23:12:12. 0;200;116812028;122834934;130;42;Created;Allocated;122834934;null;1
116812104;400;2017-12-25 23:28:32;27/12/17;2017-12-25 23:28:32. 249000000;200;116812104;122835150;130;42;Created;Sourced;122835150;null;1
116809028;500;2017-12-25 09:30:12;24/01/18;2017-12-25 9:30:12. 0;012;116809028;122833664;110;6;Allocated;DO Created;122833664;116809028;1
116809028;500;2017-12-25 08:52:09;24/01/18;2017-12-25 8:52:9. 0;012;116809028;122833664;110;6;Created;Allocated;122833664;116809028;1
116809028;500;2017-12-25 08:52:09;24/01/18;2017-12-25 8:52:9. 45000000;012;116809028;122833664;110;6;Sourced;Allocated;122833664;116809028;1
116808113;400;2017-12-25 03:28:37;27/12/17;2017-12-25 3:28:37. 0;200;116808113;122833586;130;42;Partially Allocated;Allocated;122833586;null;1
116809508;500;2017-12-25 12:45:11;28/12/17;2017-12-25 12:45:11. 0;012;116809508;122833858;110;6;Created;Allocated;122833858;null;1
116810973;600;2017-12-25 19:25:19;27/12/17;2017-12-25 19:25:19. 908000000;200;116810973;122834644;130;6;Sourced;Allocated;122834644;null;1
116810989;400;2017-12-25 19:29:21;29/12/17;2017-12-25 19:29:21. 158000000;200;116810989;122834477;130;42;Sourced;Allocated;122834477;null;1
116811419;400;2017-12-25 21:20:57;04/01/18;2017-12-25 21:20:6. 711000000;200;116811419;122834696;130;42;Created;Sourced;122834696;null;1
116809124;500;2017-12-25 10:34:46;04/01/18;2017-12-25 10:34:7. 281000000;200;116809124;122833710;110;6;Created;Sourced;122833710;null;1
116809124;500;2017-12-25 11:00:18;04/01/18;2017-12-25 11:0:18. 0;200;116809124;122833710;110;6;Allocated;DO Created;122833710;null;1
116809635;600;2017-12-25 13:20:11;27/12/17;2017-12-25 13:20:11. 210000000;200;116809635;122833996;130;6;Sourced;Allocated;122833996;null;1
116811215;400;2017-12-25 20:25:51;27/12/17;2017-12-25 20:25:51. 0;200;116811215;122834537;130;42;Created;Allocated;122834537;null;1
116809972;500;2017-12-25 14:56:31;28/12/17;2017-12-25 14:56:31. 0;200;116809972;122833995;110;6;Created;Allocated;122833995;null;1
116811461;600;2017-12-25 21:28:16;29/12/17;2017-12-25 21:28:16. 680000000;012;116811461;122834905;130;6;Created;Sourced;122834905;null;1
116809646;500;2017-12-25 13:26:03;28/12/17;2017-12-25 13:23:12. 291000000;200;116809646;122833994;110;6;Sourced;Allocated;122833994;null;1
116809647;500;2017-12-25 13:23:13;29/12/17;2017-12-25 13:23:13. 0;200;20171225003219642724;122834010;110;6;Created;Allocated;122834010;null;1
116811033;500;2017-12-25 20:02:38;28/12/17;2017-12-25 19:40:38. 851000000;200;116811033;122834643;110;6;Created;Sourced;122834643;null;1
116811033;500;2017-12-25 20:02:38;28/12/17;2017-12-25 20:2:21. 202000000;200;116811033;122834643;110;6;Sourced;Created;122834643;null;1
116809179;500;2017-12-25 11:05:23;28/12/17;2017-12-25 11:5:23. 0;012;116809179;122833838;110;6;Created;Allocated;122833838;null;1
116809226;500;2017-12-25 11:27:12;28/12/17;2017-12-25 11:25:25. 910000000;012;116809226;122833843;110;6;Created;Sourced;122833843;null;1
116809226;500;2017-12-25 11:27:12;28/12/17;2017-12-25 11:27:12. 764000000;012;116809226;122833843;110;6;Sourced;Created;122833843;null;1
116809730;500;2017-12-25 13:44:05;30/12/17;2017-12-25 13:44:5. 0;012;116809730;122833969;110;6;Created;Allocated;122833969;116809730;1
116809730;500;2017-12-25 14:30:16;30/12/17;2017-12-25 14:30:16. 0;012;116809730;122833969;110;6;DO Created;Released;122833969;116809730;1
116810370;500;2017-12-25 16:53:19;28/12/17;2017-12-25 16:53:19. 486000000;200;116810370;122834422;110;6;Created;Canceled;122834422;null;1
116811247;500;2017-12-25 20:33:20;28/12/17;2017-12-25 20:33:20. 323000000;200;116811247;122834634;110;6;Sourced;Allocated;122834634;null;1
116811720;650;2017-12-25 22:22:15;29/12/17;2017-12-25 22:22:15. 0;012;116811720;122835409;130;6;Created;Allocated;122835409;null;1
116811720;650;2017-12-25 22:22:44;29/12/17;2017-12-25 22:22:44. 201000000;012;116811720;122835409;130;6;Allocated;Sourced;122835409;null;1
116811720;650;2017-12-25 22:22:44;29/12/17;2017-12-25 22:22:44. 201000000;012;116811720;122835340;110;6;Allocated;Sourced;122835340;116811720;1
116811720;650;2017-12-25 22:22:15;27/01/18;2017-12-25 22:22:15. 0;012;116811720;122835409;130;6;Created;Allocated;122835409;null;1
116811720;650;2017-12-25 22:22:44;27/01/18;2017-12-25 22:22:5. 363000000;012;116811720;122835341;110;6;Created;Sourced;122835341;116811720;1
116811720;650;2017-12-25 22:22:44;27/01/18;2017-12-25 22:22:44. 350000000;012;116811720;122835340;110;6;Sourced;Created;122835340;116811720;1
116811720;650;2017-12-25 22:22:44;06/01/18;2017-12-25 22:22:44. 350000000;012;116811720;122835340;110;6;Sourced;Created;122835340;116811720;1
116811720;650;2017-12-25 22:22:44;06/01/18;2017-12-25 22:22:44. 201000000;012;116811720;122835409;130;6;Allocated;Sourced;122835409;null;1
116811531;600;2017-12-25 21:41:25;27/12/17;2017-12-25 21:41:25. 697000000;200;116811531;122834890;130;6;Sourced;Allocated;122834890;null;1
116807946;400;2017-12-25 01:08:19;27/12/17;2017-12-25 1:8:19. 0;200;116807946;122833583;130;42;Partially Allocated;Allocated;122833583;null;1
116807946;400;2017-12-25 01:08:18;27/12/17;2017-12-25 1:8:18. 649000000;200;116807946;122833583;130;42;Created;Canceled;122833583;null;1
116807946;400;2017-12-25 01:07:38;27/12/17;2017-12-25 1:7:38. 0;200;116807946;122833583;130;42;Created;Partially Allocated;122833583;null;1
116809762;400;2017-12-25 13:54:58;27/12/17;2017-12-25 13:54:58. 496000000;200;116809762;122833943;130;42;Sourced;Allocated;122833943;null;1
116809762;400;2017-12-25 13:54:58;27/12/17;2017-12-25 13:54:58. 356000000;200;116809762;122833943;130;42;Created;Sourced;122833943;null;1
116810770;500;2017-12-25 19:30:09;10/01/18;2017-12-25 19:30:9. 0;200;116810770;122834400;110;6;Partially Released;Released;122834400;null;1
116810077;800;2017-12-25 17:00:23;29/12/17;2017-12-25 16:30:15. 430000000;012;116810077;122834108;110;6;DO Created;Released;122834108;116810077;1
116810077;800;2017-12-25 15:27:14;29/12/17;2017-12-25 15:27:14. 0;012;116810077;122834108;110;6;Created;Allocated;122834108;116810077;1
116810663;500;2017-12-25 18:01:50;28/12/17;2017-12-25 18:1:50. 779000000;200;116810663;122834416;110;6;Created;Sourced;122834416;null;1
116809287;400;2017-12-25 11:44:37;29/12/17;2017-12-25 11:44:37. 0;200;116809287;122833756;130;42;Created;Allocated;122833756;null;1
116809802;400;2017-12-25 14:08:40;27/12/17;2017-12-25 14:8:40. 144000000;200;116809802;122833950;130;42;Created;Sourced;122833950;null;1
116810393;500;2017-12-25 16:58:29;28/12/17;2017-12-25 16:58:29. 162000000;012;20171225003219642769;122834161;110;6;Created;Sourced;122834161;null;1
116810393;500;2017-12-25 17:00:04;28/12/17;2017-12-25 17:0:4. 0;012;20171225003219642769;122834161;110;6;Allocated;DO Created;122834161;null;1
116810804;400;2017-12-25 18:34:59;27/12/17;2017-12-25 18:34:59. 938000000;200;116810804;122834366;130;42;Sourced;Allocated;122834366;null;1
116811264;650;2017-12-25 20:36:42;27/12/17;2017-12-25 20:36:42. 609000000;200;116811264;122834556;130;42;Sourced;Allocated;122834556;null;1
116811264;650;2017-12-25 20:42:40;27/12/17;2017-12-25 20:42:40. 0;200;116811264;122834556;130;42;Allocated;DO Partially Created;122834556;null;1
116811290;500;2017-12-25 20:45:08;28/12/17;2017-12-25 20:45:8. 461000000;012;116811290;122834608;110;6;Created;Sourced;122834608;null;1
116809577;500;2017-12-25 17:00:06;28/12/17;2017-12-25 17:0:6. 0;012;116809577;122834168;110;6;DO Created;Released;122834168;null;1
116809577;500;2017-12-25 13:08:57;28/12/17;2017-12-25 13:8:57. 684000000;012;116809577;122834168;110;6;Sourced;Allocated;122834168;null;1
116810077;800;2017-12-25 17:00:23;04/01/18;2017-12-25 17:0:23. 0;012;116810077;122834108;110;6;Partially Released;Released;122834108;116810077;1
116810077;800;2017-12-25 17:00:20;04/01/18;2017-12-25 16:30:14. 825000000;012;116810077;122834108;110;6;Allocated;DO Created;122834108;116810077;1
116810724;400;2017-12-25 18:15:45;29/12/17;2017-12-25 18:15:45. 0;200;116810724;122834337;130;42;Created;Allocated;122834337;null;1
116807997;400;2017-12-25 01:52:47;29/12/17;2017-12-25 1:48:50. 615000000;200;116807997;122833563;130;42;Created;Sourced;122833563;null;1
116809290;600;2017-12-25 11:47:37;29/12/17;2017-12-25 11:47:37. 135000000;012;116809290;122833840;130;6;Sourced;Allocated;122833840;null;1
116809296;400;2017-12-25 11:50:58;28/12/17;2017-12-25 11:50:58. 0;200;116809296;122833761;110;42;Created;Allocated;122833761;null;1
116810351;500;2017-12-25 19:00:16;29/12/17;2017-12-25 19:0:16. 0;200;116810351;122834412;110;6;DO Created;Released;122834412;null;1
116810816;400;2017-12-25 18:38:57;28/12/17;2017-12-25 18:38:26. 110000000;200;116810816;122834375;110;42;Created;Sourced;122834375;null;1
116811297;500;2017-12-25 20:47:23;28/12/17;2017-12-25 20:47:23. 711000000;012;116811297;122834619;110;6;Created;Sourced;122834619;null;1
116810808;500;2017-12-25 18:35:40;29/01/18;2017-12-25 18:35:40. 467000000;012;116810808;122834463;110;6;Created;Sourced;122834463;116810808;1
116811137;500;2017-12-25 21:00:13;28/12/17;2017-12-25 21:0:13. 0;200;116811137;122834645;110;6;DO Created;Released;122834645;null;1
116811137;500;2017-12-25 20:06:11;28/12/17;2017-12-25 20:6:11. 0;200;116811137;122834645;110;6;Created;Allocated;122834645;null;1
116807913;500;2017-12-25 09:00:20;03/01/18;2017-12-25 9:0:20. 0;200;116807913;122833651;110;6;DO Partially Created;Partially Released;122833651;null;1
116809339;400;2017-12-25 12:02:55;27/12/17;2017-12-25 12:2:55. 976000000;200;116809339;122833786;130;42;Created;Sourced;122833786;null;1
116810498;500;2017-12-25 18:30:14;10/01/18;2017-12-25 18:30:14. 0;012;116810498;122834354;110;6;DO Created;Released;122834354;116810498;1
116810849;400;2017-12-25 18:49:19;28/12/17;2017-12-25 18:49:19. 0;200;116810849;122834389;130;42;Created;Allocated;122834389;null;1
116810849;400;2017-12-25 18:49:18;28/12/17;2017-12-25 18:49:18. 465000000;200;116810849;122834389;130;42;Created;Sourced;122834389;null;1
116810872;500;2017-12-25 19:00:15;28/12/17;2017-12-25 19:0:14. 981000000;200;116810872;122834421;110;6;Allocated;DO Created;122834421;null;1
116810872;500;2017-12-25 18:56:26;28/12/17;2017-12-25 18:55:37. 594000000;200;116810872;122834421;110;6;Sourced;Allocated;122834421;null;1
116810872;500;2017-12-25 18:56:25;28/12/17;2017-12-25 18:56:25. 428000000;200;116810872;122834421;110;6;Allocated;Sourced;122834421;null;1
116810872;500;2017-12-25 19:00:17;28/12/17;2017-12-25 19:0:17. 0;200;116810872;122834421;110;6;DO Created;Released;122834421;null;1
116809213;500;2017-12-25 11:19:14;08/01/18;2017-12-25 11:19:14. 322000000;012;116809213;122833806;110;6;Sourced;Allocated;122833806;116809213;1
116810137;500;2017-12-25 17:00:32;28/12/17;2017-12-25 17:0:32. 0;200;116810137;122834238;110;6;DO Created;Released;122834238;null;1
116810137;500;2017-12-25 15:47:57;28/12/17;2017-12-25 15:47:57. 0;200;116810137;122834238;110;6;Created;Allocated;122834238;null;1
116811660;400;2017-12-25 22:10:07;27/12/17;2017-12-25 22:10:7. 0;200;116811660;122834781;130;42;Created;Allocated;122834781;null;1
116808041;400;2017-12-25 02:22:08;27/12/17;2017-12-25 2:22:8. 0;200;116808041;122833607;130;42;Created;Allocated;122833607;null;1
116807977;500;2017-12-25 01:36:06;28/12/17;2017-12-25 1:36:6. 0;200;116807977;122833647;110;6;Created;Allocated;122833647;null;1
116807977;500;2017-12-25 01:36:05;28/12/17;2017-12-25 1:36:5. 544000000;200;116807977;122833647;110;6;Created;Sourced;122833647;null;1
116809940;400;2017-12-25 14:45:09;29/12/17;2017-12-25 14:45:9. 0;200;116809940;122833983;130;42;Created;Allocated;122833983;null;1
116810889;400;2017-12-25 19:00:09;28/12/17;2017-12-25 19:0:9. 404000000;200;116810889;122834434;130;42;Sourced;Allocated;122834434;null;1
116811871;600;2017-12-25 22:53:29;30/12/17;2017-12-25 22:44:30. 29000000;012;116811871;122835383;130;6;Sourced;Allocated;122835383;null;1
116810145;400;2017-12-25 15:50:22;29/12/17;2017-12-25 15:50:22. 25000000;200;116810145;122834070;130;42;Created;Sourced;122834070;null;1
116810148;500;2017-12-25 17:00:30;28/12/17;2017-12-25 17:0:30. 0;200;116810148;122834226;110;6;DO Created;Released;122834226;null;1
116810160;500;2017-12-25 15:53:34;28/12/17;2017-12-25 15:53:34. 45000000;012;116810160;122834158;110;6;Created;Sourced;122834158;null;1
116810828;500;2017-12-25 18:40:26;29/12/17;2017-12-25 18:40:26. 476000000;200;116810828;122834413;110;6;Created;Sourced;122834413;null;1
116811203;500;2017-12-25 20:22:27;28/12/17;2017-12-25 20:22:26. 995000000;200;116811203;122834633;110;6;Created;Sourced;122834633;null;1
116811205;500;2017-12-25 20:24:02;03/01/18;2017-12-25 20:24:2. 253000000;012;116811205;122834672;110;6;Sourced;Allocated;122834672;116811205;1
116811208;500;2017-12-25 20:24:13;28/12/17;2017-12-25 20:24:13. 138000000;012;116811208;122834582;110;6;Created;Sourced;122834582;null;1
116809408;400;2017-12-25 12:19:07;29/12/17;2017-12-25 12:19:7. 429000000;200;116809408;122833800;130;42;Sourced;Allocated;122833800;null;1
116809971;400;2017-12-25 14:57:23;29/12/17;2017-12-25 14:57:23. 312000000;200;116809971;122835634;130;42;Sourced;Created;122835634;null;1
116810556;500;2017-12-25 21:00:11;28/12/17;2017-12-25 21:0:11. 0;012;116810556;122834591;110;6;DO Created;Released;122834591;null;1
116810556;500;2017-12-25 17:35:09;28/12/17;2017-12-25 17:35:9. 0;012;116810556;122834591;110;6;Created;Allocated;122834591;null;1
116810556;500;2017-12-25 17:35:08;28/12/17;2017-12-25 17:35:8. 973000000;012;116810556;122834591;110;6;Sourced;Allocated;122834591;null;1
116811700;400;2017-12-25 22:18:26;27/12/17;2017-12-25 22:18:26. 903000000;200;116811700;122835161;130;42;Sourced;Allocated;122835161;null;1
116809422;400;2017-12-25 12:21:49;03/01/18;2017-12-25 12:21:49. 0;200;116809422;122833802;110;42;Created;Allocated;122833802;null;1
116809422;400;2017-12-25 12:21:49;03/01/18;2017-12-25 12:21:49. 31000000;200;116809422;122833802;110;42;Sourced;Allocated;122833802;null;1
116809439;500;2017-12-25 12:27:49;29/12/17;2017-12-25 12:27:49. 0;200;116809439;122833875;110;6;Created;Allocated;122833875;null;1
116809998;400;2017-12-25 15:05:17;29/12/17;2017-12-25 15:5:17. 0;200;116809998;122834027;130;42;Created;Allocated;122834027;null;1
116811746;400;2017-12-25 22:27:50;27/12/17;2017-12-25 22:27:50. 233000000;200;116811746;122835116;130;42;Created;Sourced;122835116;null;1
116808120;500;2017-12-25 09:00:19;28/12/17;2017-12-25 9:0:19. 0;200;116808120;122833650;110;6;Allocated;DO Created;122833650;null;1
116808120;500;2017-12-25 09:00:20;28/12/17;2017-12-25 9:0:20. 0;200;116808120;122833650;110;6;DO Created;Released;122833650;null;1
116808120;500;2017-12-25 03:35:23;28/12/17;2017-12-25 3:35:23. 0;200;116808120;122833650;110;6;Created;Allocated;122833650;null;1
116809439;500;2017-12-25 12:27:48;28/12/17;2017-12-25 12:27:48. 251000000;200;116809439;122833875;110;6;Sourced;Allocated;122833875;null;1
116810032;500;2017-12-25 15:15:32;28/12/17;2017-12-25 15:15:32. 794000000;200;116810032;122834225;110;6;Created;Sourced;122834225;null;1
116810032;500;2017-12-25 17:00:19;28/12/17;2017-12-25 17:0:19. 0;200;116810032;122834225;110;6;Allocated;DO Partially Created;122834225;null;1
116810039;400;2017-12-25 15:16:58;28/12/17;2017-12-25 15:16:58. 413000000;200;116810039;122834036;110;42;Created;Sourced;122834036;null;1
116811446;500;2017-12-25 21:24:56;28/12/17;2017-12-25 21:24:56. 927000000;200;116811446;122834880;110;6;Created;Sourced;122834880;null;1
116811302;496;2017-12-25 20:53:32;27/12/17;2017-12-25 20:53:32. 296000000;200;116811302;122834564;130;42;Allocated;DO Created;122834564;null;1
116810614;500;2017-12-25 17:48:48;28/12/17;2017-12-25 17:48:48. 0;200;116810614;122834405;110;6;Created;Allocated;122834405;null;1
116810614;500;2017-12-25 17:48:48;28/12/17;2017-12-25 17:48:48. 242000000;200;116810614;122834405;110;6;Sourced;Allocated;122834405;null;1
116811497;400;2017-12-25 21:34:13;29/12/17;2017-12-25 21:34:13. 202000000;200;116811497;122834721;130;42;Sourced;Allocated;122834721;null;1
116810301;500;2017-12-25 16:32:53;06/01/18;2017-12-25 16:32:53. 0;012;116810301;122834190;110;6;Created;Allocated;122834190;null;1
116810301;500;2017-12-25 16:32:53;06/01/18;2017-12-25 16:32:53. 402000000;012;116810301;122834190;110;6;Sourced;Allocated;122834190;null;1
116811317;500;2017-12-25 20:53:29;28/12/17;2017-12-25 20:53:29. 0;200;20171225003219408451;122834628;110;6;Created;Allocated;122834628;null;1
116809552;500;2017-12-25 12:59:06;28/12/17;2017-12-25 12:59:6. 326000000;200;116809552;122834006;110;6;Created;Sourced;122834006;null;1
116811552;500;2017-12-25 21:48:01;28/12/17;2017-12-25 21:48:1. 361000000;012;116811552;122834904;110;6;Created;Sourced;122834904;null;1
116811322;500;2017-12-25 22:00:13;08/01/18;2017-12-25 22:0:13. 0;012;116811322;122834921;110;6;DO Partially Created;Partially Released;122834921;null;1
116811322;500;2017-12-25 22:00:10;08/01/18;2017-12-25 22:0:10. 0;200;116811322;122834900;110;6;Allocated;DO Partially Created;122834900;null;1
116811322;500;2017-12-25 22:05:04;08/01/18;2017-12-25 22:0:10. 617000000;012;116811322;122834761;110;6;Allocated;DO Created;122834761;116811322;1
116811322;500;2017-12-25 22:05:05;30/12/17;2017-12-25 22:0:12. 926000000;200;116811322;122834900;110;6;DO Created;Released;122834900;null;1
116811322;500;2017-12-25 22:00:13;30/12/17;2017-12-25 22:0:13. 0;200;116811322;122834900;110;6;DO Partially Created;Partially Released;122834900;null;1
116811322;500;2017-12-25 20:54:43;15/01/18;2017-12-25 20:54:43. 0;012;116811322;122834921;110;6;Created;Allocated;122834921;null;1
116811322;500;2017-12-25 20:59:43;15/01/18;2017-12-25 20:59:43. 635000000;012;116811322;122834761;110;6;Sourced;Created;122834761;116811322;1
116811322;500;2017-12-25 20:59:43;15/01/18;2017-12-25 20:59:43. 447000000;012;116811322;122834761;110;6;Allocated;Sourced;122834761;116811322;1
116811322;500;2017-12-25 22:05:05;28/12/17;2017-12-25 22:0:12. 926000000;200;116811322;122834900;110;6;DO Created;Released;122834900;null;1
116811322;500;2017-12-25 20:59:44;28/12/17;2017-12-25 20:54:41. 586000000;012;116811322;122834761;110;6;Sourced;Allocated;122834761;116811322;1
116811322;500;2017-12-25 20:59:43;28/12/17;2017-12-25 20:59:43. 447000000;012;116811322;122834761;110;6;Allocated;Sourced;122834761;116811322;1
116811331;400;2017-12-25 20:59:42;29/12/17;2017-12-25 20:59:42. 434000000;200;116811331;122834665;130;42;Allocated;Sourced;122834665;null;1
116811872;400;2017-12-25 22:44:29;29/12/17;2017-12-25 22:44:29. 807000000;200;116811872;122834985;130;42;Created;Sourced;122834985;null;1
116809071;500;2017-12-25 10:02:15;28/12/17;2017-12-25 10:2:15. 837000000;200;116809071;122833706;110;6;Created;Sourced;122833706;null;1
116809078;400;2017-12-25 10:06:20;29/12/17;2017-12-25 10:6:20. 0;200;116809078;122833672;130;42;Created;Allocated;122833672;null;1
116810642;500;2017-12-25 17:56:52;30/12/17;2017-12-25 17:56:52. 0;012;116810642;122834359;110;6;Created;Allocated;122834359;116810642;1
116811098;500;2017-12-25 21:00:14;28/12/17;2017-12-25 21:0:13. 985000000;200;116811098;122834646;110;6;DO Created;Released;122834646;null;1
116811098;500;2017-12-25 21:00:11;28/12/17;2017-12-25 21:0:10. 916000000;200;116811098;122834646;110;6;Allocated;DO Created;122834646;null;1
116811566;500;2017-12-25 21:51:07;29/12/17;2017-12-25 21:51:7. 0;012;116811566;122834792;110;6;Created;Allocated;122834792;116811566;1
116809446;600;2017-12-25 13:00:07;27/12/17;2017-12-25 13:0:6. 978000000;012;116809446;122833841;130;6;DO Created;Released;122833841;null;1
116810373;500;2017-12-25 17:00:07;28/12/17;2017-12-25 17:0:7. 0;012;116810373;122834183;110;6;DO Created;Released;122834183;null;1
116810692;400;2017-12-25 18:08:25;28/12/17;2017-12-25 18:8:25. 0;200;116810692;122834329;110;42;Created;Allocated;122834329;null;1
116810692;400;2017-12-25 18:08:25;28/12/17;2017-12-25 18:8:25. 861000000;200;116810692;122834329;110;42;Sourced;Allocated;122834329;null;1
116810692;400;2017-12-25 18:08:25;28/12/17;2017-12-25 18:8:25. 738000000;200;116810692;122834329;110;42;Created;Sourced;122834329;null;1
116809486;650;2017-12-25 12:40:03;30/12/17;2017-12-25 12:40:3. 0;200;116809486;122833876;110;6;Created;Allocated;122833876;null;1
116809486;650;2017-12-25 12:40:03;03/01/18;2017-12-25 12:40:3. 0;200;116809486;122833876;110;6;Created;Allocated;122833876;null;1
116809486;650;2017-12-25 12:40:03;03/01/18;2017-12-25 12:40:3. 70000000;200;116809486;122833876;110;6;Sourced;Allocated;122833876;null;1
116809486;650;2017-12-25 12:40:02;03/01/18;2017-12-25 12:40:2. 621000000;012;116809486;122833850;130;6;Created;Sourced;122833850;null;1
116809486;650;2017-12-25 13:00:23;03/01/18;2017-12-25 13:0:23. 0;200;116809486;122833876;110;6;Partially Released;Released;122833876;null;1
116811175;500;2017-12-25 20:15:11;20/01/18;2017-12-25 20:15:11. 0;012;116811175;122834668;110;6;Created;Allocated;122834668;116811175;1
116811179;400;2017-12-25 20:16:31;27/12/17;2017-12-25 20:16:31. 0;200;116811179;122834527;130;42;Created;Allocated;122834527;null;1
116811179;400;2017-12-25 20:16:31;27/12/17;2017-12-25 20:16:31. 79000000;200;116811179;122834527;130;42;Sourced;Allocated;122834527;null;1
116811620;400;2017-12-25 22:00:59;29/12/17;2017-12-25 22:0:59. 159000000;200;116811620;122834786;130;42;Sourced;Allocated;122834786;null;1
116811620;400;2017-12-25 22:00:58;29/12/17;2017-12-25 22:0:58. 669000000;200;116811620;122834786;130;42;Created;Sourced;122834786;null;1
116811622;500;2017-12-25 22:01:46;30/12/17;2017-12-25 22:1:46. 260000000;012;116811622;122834906;110;6;Created;Sourced;122834906;null;1
116812119;400;2017-12-25 23:32:34;27/12/17;2017-12-25 23:32:34. 65000000;200;116812119;122834961;130;42;Created;Sourced;122834961;null;1
116812163;600;2017-12-25 23:40:47;29/12/17;2017-12-25 23:40:47. 957000000;012;116812163;122835396;130;6;Created;Sourced;122835396;null;1
116812134;400;2017-12-25 23:35:06;27/12/17;2017-12-25 23:35:6. 0;200;116812134;122835152;130;42;Created;Allocated;122835152;null;1
116812171;400;2017-12-25 23:41:27;29/12/17;2017-12-25 23:41:27. 0;200;116812171;122835021;130;42;Created;Allocated;122835021;null;1
116812171;400;2017-12-25 23:41:27;29/12/17;2017-12-25 23:41:27. 201000000;200;116812171;122835021;130;42;Created;Sourced;122835021;null;1
116812138;400;2017-12-25 23:36:12;27/12/17;2017-12-25 23:36:12. 0;200;116812138;122834962;130;42;Created;Allocated;122834962;null;1
116812139;400;2017-12-25 23:36:18;27/12/17;2017-12-25 23:36:18. 0;200;116812139;122835051;130;42;Created;Allocated;122835051;null;1
116812141;500;2017-12-25 23:36:36;28/12/17;2017-12-25 23:36:36. 791000000;200;116812141;122835485;110;6;Sourced;Allocated;122835485;null;1
116812205;400;2017-12-25 23:47:39;29/12/17;2017-12-25 23:47:39. 263000000;200;116812205;122835054;130;42;Created;Sourced;122835054;null;1
116807708;500;2017-12-25 03:00:18;03/01/18;2017-12-25 3:0:18. 0;200;116807708;122832760;110;6;DO Created;Released;122832760;null;1
116812241;500;2017-12-25 23:57:36;28/12/17;2017-12-25 23:57:36. 85000000;012;116812241;122835363;110;6;Sourced;Allocated;122835363;null;1
116812241;500;2017-12-25 23:57:35;28/12/17;2017-12-25 23:57:35. 942000000;012;116812241;122835363;110;6;Created;Sourced;122835363;null;1
116812203;500;2017-12-25 23:46:59;04/01/18;2017-12-25 23:46:59. 707000000;012;116812203;122835316;110;6;Sourced;Allocated;122835316;116812203;1
116807635;500;2017-12-25 05:00:11;28/12/17;2017-12-25 5:0:11. 0;012;116807635;122832762;110;6;DO Created;Released;122832762;null;1
116808156;500;2017-12-25 08:30:10;08/01/18;2017-12-25 8:30:10. 0;012;116808156;122833630;110;6;DO Created;Released;122833630;116808156;1
116808156;500;2017-12-25 04:27:05;08/01/18;2017-12-25 4:27:5. 0;012;116808156;122833630;110;6;Created;Allocated;122833630;116808156;1
116811284;500;2017-12-25 21:00:10;28/12/17;2017-12-25 21:0:10. 0;200;20171225003219558414;122834626;110;6;Allocated;DO Created;122834626;null;1
116811940;500;2017-12-25 22:58:43;30/12/17;2017-12-25 22:58:43. 376000000;012;116811940;122835400;110;6;Sourced;Created;122835400;null;1
116809427;400;2017-12-25 12:25:35;27/12/17;2017-12-25 12:25:35. 58000000;200;116809427;122833815;130;42;Allocated;Sourced;122833815;null;1
116810526;500;2017-12-25 19:00:15;28/12/17;2017-12-25 19:0:14. 894000000;200;116810526;122834404;110;6;Allocated;DO Created;122834404;null;1
116811699;500;2017-12-25 22:18:22;28/12/17;2017-12-25 22:18:22. 191000000;012;116811699;122835378;110;6;Created;Sourced;122835378;null;1
116811717;500;2017-12-25 22:21:22;28/12/17;2017-12-25 22:21:22. 0;012;116811717;122835373;110;6;Created;Allocated;122835373;null;1
116811947;500;2017-12-25 22:57:49;28/12/17;2017-12-25 22:57:49. 612000000;200;116811947;122835477;110;6;Created;Sourced;122835477;null;1
116811948;400;2017-12-25 22:57:59;27/12/17;2017-12-25 22:57:59. 569000000;200;116811948;122835172;130;42;Sourced;Allocated;122835172;null;1
116809007;500;2017-12-25 08:32:34;03/01/18;2017-12-25 8:32:34. 835000000;012;116809007;122833663;110;6;Sourced;Allocated;122833663;116809007;1
116809523;500;2017-12-25 13:00:09;03/01/18;2017-12-25 13:0:9. 0;012;116809523;122833859;110;6;DO Created;Released;122833859;null;1
116809523;500;2017-12-25 12:50:44;03/01/18;2017-12-25 12:50:44. 441000000;012;116809523;122833859;110;6;Created;Sourced;122833859;null;1
116810892;500;2017-12-25 20:05:04;30/12/17;2017-12-25 20:5:4. 0;012;116810892;122834510;110;6;DO Created;Released;122834510;116810892;1
116810019;500;2017-12-25 17:00:04;28/12/17;2017-12-25 17:0:3. 869000000;012;116810019;122834141;110;6;Allocated;DO Created;122834141;null;1
116810019;500;2017-12-25 15:11:41;28/12/17;2017-12-25 15:11:41. 0;012;116810019;122834141;110;6;Created;Allocated;122834141;null;1
116810633;500;2017-12-25 17:54:07;29/12/17;2017-12-25 17:54:7. 0;012;116810633;122834589;110;6;Created;Allocated;122834589;null;1
116810943;500;2017-12-25 19:14:44;28/12/17;2017-12-25 19:14:44. 938000000;200;116810943;122834620;110;6;Created;Sourced;122834620;null;1
116811337;400;2017-12-25 20:57:43;27/12/17;2017-12-25 20:57:43. 0;200;116811337;122834681;130;42;Created;Allocated;122834681;null;1
